health,fatigue,alcohol,emotion,safety_knowledge,experience,skill,accident_history,violation_history,distance,stay_time,overlap,authorized,ppe_fastened,protection_eff,hazard_type,impact_range,stability_margin,device_abnormality,sensor_coverage,alarm_effect,wind_speed,illumination,Label
0.87,0.45,否,0.82,0.84,12.06,中级,无,≥2次,53.61,78.44,0.21,是,是,0.78,车辆,16.96,0.61,0.11,0.9,0.52,2,0.9,高风险
0.13,0.29,否,0.6,0.81,17.19,初级,无,≥2次,11.26,11.43,0.04,是,是,0.73,高支模,4.72,0.36,0.3,0.71,0.5,5,0.8,高风险
0.84,0.27,否,0.76,0.73,6.21,初级,无,无,24.15,35.87,0.04,是,是,0.36,配电箱,82.53,0.76,0.58,0.74,0.72,4,0.3,高风险
0.65,0.54,否,0.76,0.7,4.81,高级,1次,无,6.77,31.95,0.53,是,是,0.85,车辆,3.52,1,0.31,0.78,0.47,0,0.56,低风险
0.81,0.49,否,0.72,0.79,0.45,中级,无,无,9.17,43.43,0.82,否,是,0.94,车辆,0.56,0.6,0.13,0.79,0.85,4,0.81,高风险
0.45,0.39,否,0.81,0.64,14.39,初级,无,无,41.92,12.31,0.07,是,是,0.78,高支模,1.47,0.66,0,0.78,0.69,6,0.33,无风险
0.74,0.67,否,0.84,0.79,4.21,无证,无,无,17.02,35.47,0.18,是,是,0.4,高支模,11.12,0.73,0.37,0.91,0.77,0,0.77,高风险
0.92,0.28,否,0.76,0.87,0.68,高级,无,无,35.92,19.98,0.35,是,是,0.94,配电箱,13.01,0.68,0.07,0.94,0.27,2,0.34,无风险
0.87,0.3,否,0.74,0.86,9.02,高级,无,1次,14.39,31.92,0.09,是,是,0.33,高支模,23.39,0.6,0,0.88,0.98,1,0.59,无风险
0.31,0.32,否,0.64,0.7,4.32,高级,无,无,9.1,10.86,0.25,是,是,0.89,深基坑,24.52,0.38,0.27,0.85,0.76,4,0.77,低风险
0.52,0.42,否,0.81,0.84,36.06,高级,无,无,18.08,35.45,0.34,是,是,0.68,车辆,13.95,0.75,0.74,0.87,0.2,3,0.84,中风险
0.78,0.41,否,0.63,0.73,0.07,中级,无,1次,28.52,72.38,0.03,否,否,0.29,塔吊,24.46,1,0.19,0.82,0.83,0,0.28,极高风险
0.86,0.13,否,0.71,0.78,1.46,中级,无,无,29.85,12.68,0.72,是,是,0.99,车辆,10.73,0.49,0.35,0.91,0.75,4,0.48,低风险
0.77,0.25,否,0.69,0.67,17.84,初级,无,1次,38.4,16.06,0.43,是,是,0.32,车辆,3.54,1,0.05,0.85,0.76,1,0.86,无风险
0.75,0.59,否,0.68,0.86,5.73,初级,无,无,52.6,44.95,0.07,是,是,0.91,配电箱,28.49,0.65,0.41,0.72,0.73,2,0.69,中风险
0.72,0.16,否,0.75,0.78,15.5,高级,无,1次,27.11,14.84,0.62,是,是,0.92,高支模,4.02,0.72,0,0.8,0.74,1,0.93,无风险
0.26,0.39,否,0.62,0.75,2.92,中级,无,无,11.66,10.09,0.32,是,是,0.87,配电箱,32.06,1,0.62,0.83,0.75,3,0.72,中风险
0.59,0.39,否,0.67,0.72,3.5,高级,1次,无,12.11,20.8,0.05,是,否,0.34,塔吊,19.05,0.41,0,0.74,0.97,1,0.68,高风险
0.52,0.31,否,0.64,0.84,33.89,中级,1次,≥2次,12.66,34.99,0.09,是,是,0.95,高支模,3.26,0.85,0.35,0.81,0.74,1,0.46,低风险
0.63,0.32,否,0.66,0.89,1.93,中级,无,≥2次,35.08,96.89,0.33,是,是,0.4,配电箱,1.16,0.82,0.03,0.94,0.53,3,0.1,高风险
0.65,0.5,否,0.82,0.85,5.3,中级,无,无,20.19,54.24,0.17,是,是,0.7,高支模,0.14,0.61,0.13,0.79,0.53,3,0.55,低风险
0.29,0.25,否,0.65,0.84,34.25,高级,无,1次,19.09,25.54,0.09,是,是,0.46,车辆,11.54,0.37,0.29,0.86,0.79,1,0.72,无风险
0.55,0.18,否,0.87,0.78,3.14,无证,1次,无,32.76,39.06,0.04,是,是,0.56,深基坑,0.68,0.7,0.04,0.96,0.64,1,0.96,高风险
0.96,0.22,否,0.68,0.76,16.56,中级,无,≥2次,14.45,25.93,0.39,是,是,0.68,高支模,1.89,0.44,0.23,0.97,0.19,2,0.62,中风险
0.44,0.39,是,0.76,0.92,5.71,中级,无,1次,25.89,28.77,0.23,否,是,0.46,车辆,1.07,0.28,0.08,0.84,0.74,1,0.54,极高风险
0.54,0.43,否,0.52,0.73,30.17,中级,无,1次,42.48,17.69,0.05,是,是,0.7,深基坑,4.96,1,0.37,0.94,0.77,3,0.7,无风险
0.5,0.95,否,0.66,0.66,1.42,中级,无,无,14.86,25.94,0.22,是,是,0.74,配电箱,13.39,0.55,0.41,0.93,0.93,1,0.76,高风险
0.67,0.33,否,0.7,0.77,4.62,中级,无,无,21.53,22.92,0.31,是,是,0.89,高支模,13.53,0.77,0.46,0.84,0.42,3,0.67,低风险
0.52,0.21,否,0.86,0.7,16.62,中级,无,1次,9.94,10.11,0.45,是,是,0.26,高支模,9.89,1,0.48,0.8,0.65,3,0.49,中风险
0.53,0.17,否,0.67,0.75,13.74,初级,无,无,43.2,59.21,0.1,是,是,0.71,高支模,32.01,0.54,0.61,0.99,0.61,7,0.71,极高风险
0.7,0.29,否,0.8,0.77,0.43,初级,无,1次,33.84,29.75,0.12,是,是,0.52,车辆,3.21,1,0.28,0.77,0.86,1,0.57,低风险
0.04,0.6,否,0.56,0.95,14.33,中级,无,无,7.32,15.75,0.49,是,是,0.4,塔吊,1.15,0.5,0.53,0.84,0.3,3,0.33,极高风险
0.52,0.26,否,0.76,0.72,9.46,初级,无,无,57.06,43.16,0.07,是,是,0.82,塔吊,30.4,0.75,0.37,0.9,0.86,1,0.96,无风险
0.68,0.45,否,0.76,0.86,5.09,中级,无,1次,45.33,20.5,0.03,是,是,0.35,深基坑,24.29,1,0.03,0.74,0.55,3,0.9,低风险
0.51,0.57,否,0.71,0.74,13.94,初级,无,无,46.06,16.79,0,是,是,0.91,深基坑,2.42,1,0.11,0.89,0.78,5,0.46,无风险
0.45,0.17,否,0.66,0.79,4.77,中级,无,1次,7.76,13.8,0.35,是,是,0.88,高支模,2.51,0.5,0.26,0.77,0.47,2,0.41,低风险
0.54,0.35,否,0.74,0.72,33.94,初级,1次,无,12.99,34.85,0.46,是,是,0.77,配电箱,15.67,1,0.33,0.73,0.52,3,0.79,中风险
0.8,0.18,否,0.75,0.86,0.33,无证,1次,无,38.17,20.79,0.54,是,是,0.73,塔吊,26.64,0.29,0,0.79,0.8,1,0.75,高风险
0.85,0.4,否,0.67,0.67,10.28,中级,无,无,46.95,39.6,0.46,是,是,0.69,塔吊,15.73,0.5,0.14,0.83,0.71,1,0.19,低风险
0.56,0.62,否,0.84,0.81,2.18,初级,1次,1次,43.52,41.93,0.32,是,是,0.78,塔吊,6.63,0.7,0.28,0.92,0.32,2,0.57,极高风险
0.56,0.1,否,0.69,0.98,10.23,高级,无,无,12.06,27.55,0.1,是,是,0.62,配电箱,17.78,1,0.13,0.95,0.54,4,0.69,无风险
0.79,0.32,否,0.6,0.83,6.86,高级,无,1次,17.36,34.51,0.06,是,是,0.42,塔吊,1.61,0.57,0,0.85,0.3,3,0.71,无风险
0.57,0.24,否,0.45,0.97,17.29,中级,无,≥2次,20.83,11.58,0.55,是,是,0.73,深基坑,1.4,0.42,0.13,0.81,0.45,0,0.32,中风险
0.89,0.14,否,0.7,0.89,13.04,中级,1次,无,31.82,10.52,0.12,是,是,0.8,深基坑,11.75,0.63,0.34,0.71,0.23,4,0.37,低风险
0.35,0.29,否,0.71,0.83,6.29,高级,1次,1次,10.11,35.66,0.52,是,是,0.42,深基坑,10.14,0.37,0.16,0.71,0.35,6,0.86,极高风险
0.82,0.36,否,0.72,0.59,8.37,中级,无,1次,19.29,66.4,0.47,是,是,0.57,车辆,22.8,1,0.33,0.68,0.72,1,0.7,高风险
0.47,0.23,否,0.59,0.84,1.05,中级,无,1次,35.08,33.18,0.61,是,是,0.78,高支模,11.56,0.99,0,0.74,0.69,0,0.88,低风险
0.39,0.62,否,0.69,0.77,22.76,初级,无,1次,15.13,18.48,0.17,是,是,0.8,车辆,1.04,0.77,0.5,0.8,0.75,0,0.92,低风险
0.88,0.64,否,0.69,0.88,3.95,中级,无,无,41.14,88.46,0.34,是,是,0.66,车辆,3.68,0.71,0.2,0.72,0.46,0,0.96,低风险
0.14,0.26,否,0.55,0.69,6.87,中级,无,无,14.5,19.33,0.21,否,是,0.8,高支模,11.03,0.59,0,0.85,0.76,1,0.7,极高风险
0.67,0.21,否,0.75,0.68,5.42,高级,无,1次,8.07,26.66,0.25,否,是,0.3,高支模,0.19,0.81,0.03,0.83,0.57,2,0.25,高风险
0.41,0.13,否,0.6,0.81,6.4,高级,无,1次,32.03,60.25,0.37,是,是,0.42,高支模,2.97,1,0.17,0.82,0.79,3,0.61,低风险
0.8,0.33,否,0.59,0.77,13.83,无证,无,1次,18.39,93.18,0.14,是,是,0.17,高支模,25.06,0.25,0.17,0.87,0.57,7,0.43,极高风险
0.09,0.17,否,0.58,0.66,4.64,初级,1次,1次,16.59,36.45,0.56,是,是,0.91,配电箱,4.37,0.6,0,0.65,0.69,2,0.34,极高风险
0.86,0.36,否,0.74,0.84,3.7,初级,1次,无,31.99,35.35,0.33,是,是,0.63,配电箱,22.22,0.75,0.06,0.8,0.55,3,0.35,高风险
0.47,0.37,否,0.71,0.85,19.79,中级,无,无,27.49,13.83,0.46,是,是,0.64,配电箱,40.88,1,0.19,0.87,0.76,3,0.7,无风险
0.48,0.71,否,0.7,0.88,9.1,初级,无,1次,17.8,51.32,0.56,是,是,0.79,塔吊,1.53,0.65,0.03,0.78,0.76,1,0.52,高风险
0.31,0.28,否,0.65,0.83,5.76,高级,无,无,17.21,20.2,0.03,是,是,0.93,高支模,13.52,0.44,0.34,0.72,0.76,3,0.92,无风险
0.56,0.18,否,0.68,0.87,2.92,高级,无,1次,16.89,13.44,0.07,是,是,0.65,高支模,10,0.47,0.24,0.58,0.22,1,0.77,低风险
0.64,0.68,否,0.75,0.9,10.59,中级,无,无,12.74,23.17,0.15,是,是,0.78,车辆,1.31,1,0.2,0.79,0.95,1,0.88,无风险
0.8,0.2,否,0.53,0.91,7.65,高级,无,无,17.72,21.78,0.13,是,是,0.37,车辆,15.28,1,0.29,0.85,0.68,2,0.84,无风险
0.86,0.49,否,0.78,0.69,25.61,初级,无,无,17.7,49.61,0.16,是,是,0.47,车辆,4.9,0.79,0.13,0.8,0.19,4,0.52,中风险
0.46,0.34,否,0.68,0.69,7.83,中级,无,无,10.4,16.61,0.11,是,是,0.6,配电箱,64.94,1,0.36,0.9,0.36,3,0.57,中风险
0.83,0.14,否,0.59,0.87,0.54,初级,无,无,21.62,20.9,0.11,否,是,0.62,车辆,3.5,0.74,0.48,0.62,0.43,1,0.79,高风险
0.62,0.36,否,0.63,0.93,5.89,高级,≥2次,≥2次,43.08,30.42,0.39,是,是,0.58,配电箱,25.37,0.89,0.36,0.65,0.83,3,0.65,极高风险
0.8,0.39,否,0.83,0.56,30.18,初级,无,无,27.18,17.67,0.41,是,是,0.85,配电箱,1.68,0.57,0.35,0.96,0.48,1,0.48,高风险
0.67,0.27,否,0.8,0.79,2.08,高级,无,无,22.36,13.85,0.41,是,是,0.77,配电箱,3.29,0.39,0.49,0.9,0.7,0,0.37,低风险
0.7,0.16,否,0.73,0.79,12.96,初级,无,无,13.43,21.58,0.35,是,是,0.99,深基坑,26.72,0.42,0.56,0.87,0.88,4,0.76,低风险
0.75,0.14,否,0.87,0.83,2.1,无证,无,1次,18.01,12.66,0.19,是,是,0.71,塔吊,2.61,0.71,0.1,0.84,0.26,8,0.85,高风险
0.68,0.3,是,0.76,0.58,27.57,中级,无,无,10.52,29.62,0.2,是,是,0.83,高支模,35.19,0.71,0.41,0.94,0.52,1,0.85,极高风险
0.8,0.31,否,0.7,0.73,10.21,中级,无,无,29.2,22.89,0.05,是,是,0.27,深基坑,11.09,0.56,0.17,0.84,0.74,2,0.85,无风险
0.67,0.87,否,0.68,0.68,19.1,中级,无,无,23.26,10.71,0.2,是,是,0.71,深基坑,4.14,0.45,0.37,0.85,0.72,2,0.74,高风险
0.81,0.55,否,0.79,0.75,31.63,高级,无,无,29.17,78.89,0.45,是,是,0.83,深基坑,30.69,0.83,0.54,0.94,0.67,6,0.62,中风险
0.78,0.14,否,0.64,0.76,7.44,高级,无,无,25.97,8.54,0.55,是,是,0.34,配电箱,23.79,0.88,0,0.89,0.57,0,0.45,无风险
0.45,0.34,否,0.64,0.93,8.25,高级,无,无,12.48,68.65,0.2,是,是,0.4,塔吊,11.45,0.36,0,0.8,0.81,2,0.99,无风险
0.36,0.37,否,0.65,0.86,17.54,初级,无,无,15.16,63.06,0.35,是,是,0.3,车辆,25.56,0.92,0.29,0.82,0.59,4,0.49,极高风险
0.69,0.2,否,0.74,0.76,3.37,高级,无,无,31.15,70.94,0.29,是,是,0.45,车辆,36.24,0.88,0.44,0.92,0.32,6,0.97,高风险
0.49,0.48,否,0.7,0.9,18.81,中级,无,1次,12.81,81.95,0.61,是,是,0.29,高支模,12.91,0.49,0.12,0.85,0.48,1,0.53,极高风险
0.7,0.28,否,0.83,0.78,9.83,中级,无,≥2次,14.77,69.16,0.09,否,是,0.23,塔吊,15.05,0.58,0.21,0.86,0.51,1,0.95,极高风险
0.43,0.46,否,0.76,0.93,34.43,初级,无,1次,13.98,24.39,0.34,是,是,0.92,车辆,3.61,0.47,0,0.54,0.75,2,0.83,无风险
0.35,0.31,否,0.77,0.74,7.48,中级,无,1次,16.87,77.05,0.73,是,否,0.82,深基坑,0.03,1,0.03,0.7,0.21,6,0.79,极高风险
0.72,0.15,否,0.6,0.94,0.03,中级,无,≥2次,7.84,28.73,0.3,是,是,0.67,配电箱,17.85,0.35,0,0.85,0.15,2,0.78,高风险
0.65,0.28,否,0.88,0.73,9.19,中级,无,无,9.69,28.55,0.29,是,是,0.77,车辆,14.9,0.7,0.47,0.72,0.73,3,0.63,中风险
0.51,0.31,否,0.68,0.9,29.16,中级,无,无,21.45,21.9,0.4,否,是,0.62,配电箱,9.93,0.25,0.37,0.85,0.24,1,0.27,极高风险
0.46,0.42,否,0.67,0.72,2.66,初级,无,≥2次,42.63,13.8,0.04,是,是,0.95,车辆,10.64,1,0.39,0.81,0.63,3,0.9,高风险
0.55,0.39,否,0.8,0.95,3.89,中级,无,≥2次,37,23.43,0.09,是,是,0.73,塔吊,9.68,0.9,0.19,0.88,0.46,4,0.78,中风险
0.73,0.2,否,0.8,0.71,2.18,初级,无,1次,25.35,27.69,0.18,是,是,0.75,配电箱,20.25,0.21,0.45,0.76,0.69,0,0.35,高风险
0.07,0.45,否,0.67,0.73,3.56,高级,无,无,22.92,13.16,0.05,是,是,0.64,深基坑,39.98,0.75,0.11,0.55,0.35,1,0.37,高风险
0.74,0.2,否,0.68,0.72,2.18,初级,无,无,15.48,39.55,0.51,是,是,0.36,配电箱,26.81,0.66,0.5,0.74,0.18,3,0.56,极高风险
0.7,0.47,否,0.48,0.91,27.35,初级,无,1次,23.09,23.57,0.18,是,是,0.88,深基坑,65.36,0.67,0.36,0.9,0.62,4,0.64,中风险
0.53,0.16,否,0.62,0.92,0.7,高级,1次,无,12.48,13,0.19,否,是,0.42,车辆,16.48,0.15,0.1,0.87,0.23,4,0.62,极高风险
0.69,0.47,否,0.82,0.83,3.19,中级,1次,1次,25.33,19.35,0.08,否,是,0.62,塔吊,12.2,1,0.22,0.64,0.55,5,0.92,极高风险
0.16,0.36,否,0.67,0.66,0.64,中级,无,无,26.65,38.63,0.24,是,是,0.23,配电箱,16.24,0.3,0.26,0.92,0.64,2,0.88,极高风险
0.32,0.36,否,0.74,0.79,11.81,初级,无,无,17.3,25.67,0.02,是,否,0.56,配电箱,3.98,1,0.64,0.87,0.87,2,0.57,高风险
0.8,0.15,否,0.63,0.77,13.35,中级,无,无,22.95,12.13,0.22,是,是,0.91,深基坑,4.36,0.63,0.49,0.8,0.74,5,0.2,无风险
0.76,0.82,是,0.69,0.99,6.79,中级,≥2次,≥2次,15.01,18.28,0.04,是,是,0.6,深基坑,23.11,0.78,0.66,0.8,0.79,2,0.81,极高风险
0.8,0.13,否,0.6,0.91,30.48,初级,无,无,15.95,54.47,0.18,是,是,0.69,塔吊,30.23,1,0.62,0.85,0.93,3,0.82,无风险
0.37,0.09,否,0.64,0.73,1.45,高级,1次,无,18.89,23.87,0.26,是,是,0.62,塔吊,6.75,0.81,0,0.92,0.77,2,0.99,无风险
0.28,0.26,否,0.59,0.82,5.61,中级,无,1次,51.43,25.11,0.13,是,是,0.97,深基坑,4.16,1,0,0.7,0.82,2,0.76,无风险
0.76,0.56,否,0.78,0.77,2.49,无证,无,无,21.46,25.58,0.31,是,是,0.94,车辆,0.92,1,0.58,0.78,0.45,6,0.72,高风险
0.63,0.45,是,0.7,0.91,10.1,中级,1次,无,20.78,7.8,0.22,是,是,0.53,配电箱,14.98,0.52,0.37,0.8,0.48,0,0.59,极高风险
0.82,0.22,否,0.55,0.79,0.6,初级,无,1次,8.3,20.42,0.09,是,是,0.85,配电箱,15.59,1,0,0.86,0.75,4,0.67,无风险
0.79,0.13,否,0.72,0.81,0.44,高级,无,无,9.83,20.2,0.53,是,是,0.74,高支模,11.19,0.57,0,0.83,0.7,3,0.41,无风险
0.7,0.74,否,0.66,0.83,15.41,初级,1次,无,17.55,35.72,0.27,是,否,0.91,配电箱,23.81,0.85,0.35,0.89,0.38,3,0.47,极高风险
0.61,0.17,否,0.74,0.89,5.54,初级,无,1次,23.78,57.37,0.59,是,是,0.91,配电箱,0.53,1,0.39,0.75,0.89,1,0.4,低风险
0.77,0.33,否,0.75,0.74,17.09,中级,无,无,19.97,15.71,0.22,是,是,0.29,高支模,27.61,1,0.14,0.56,0.47,1,0.73,低风险
0.92,0.67,否,0.75,0.77,3.01,高级,无,无,11.3,37.53,0.05,是,是,0.9,高支模,13.09,1,0,0.88,0.22,2,0.85,无风险
0.33,0.16,否,0.68,0.84,3.91,初级,无,无,19.15,59.14,0.06,是,是,0.58,深基坑,10.2,0.69,0.21,0.87,0.68,2,0.74,低风险
0.69,0.37,否,0.86,0.81,9.34,初级,无,无,27.5,51.06,0.09,是,是,0.84,高支模,19.68,1,0,0.94,0.85,6,0.9,无风险
0.78,0.8,否,0.64,0.76,17.76,高级,1次,无,7.67,24.9,0.47,是,是,0.56,高支模,33.2,0.54,0.08,0.9,0.28,3,0.96,高风险
0.76,0.2,否,0.64,0.95,28.82,中级,无,无,21.99,19.11,0.25,是,是,0.74,塔吊,4.65,0.43,0,0.77,0.54,6,0.89,无风险
0.7,0.88,否,0.67,0.81,0.49,中级,无,无,26.48,26.73,0,是,是,0.52,深基坑,5.65,0.67,0.19,0.83,0.16,1,0.75,高风险
0.76,0.48,否,0.71,0.77,9.74,中级,无,无,10,23.65,0.01,是,是,0.52,塔吊,12.5,0.61,0.87,0.93,0.68,0,0.32,低风险
0.3,0.32,否,0.63,0.75,1.21,高级,1次,≥2次,10.51,35.32,0.68,是,是,0.6,车辆,82.52,1,0,0.84,0.85,3,0.12,极高风险
0.21,0.57,否,0.65,0.84,2.2,初级,无,无,29.51,61.85,0.37,是,是,0.59,车辆,23.21,0.67,0.38,0.82,0.6,3,0.45,极高风险
0.44,0.2,否,0.61,0.9,14.8,高级,无,无,20.97,24.93,0.01,是,是,0.59,塔吊,41.18,1,0.9,0.58,0.28,6,0.93,中风险
0.77,0.32,否,0.63,0.8,15.13,中级,无,无,22.62,16.87,0.28,是,是,0.62,深基坑,11.65,0.25,0.28,0.86,0.75,1,0.54,低风险
0.39,0.29,否,0.67,0.78,0.29,无证,无,无,11.47,40.35,0.16,是,是,0.59,深基坑,37.23,0.68,0,0.43,0.74,4,0.76,高风险
0.85,0.29,否,0.74,0.7,27.11,无证,1次,无,40.83,18.03,0.21,否,是,0.88,高支模,22.88,0.22,0.03,0.94,0.47,1,0.75,极高风险
0.96,0.4,否,0.84,0.78,11.14,中级,1次,无,21.41,17.66,0.2,是,是,0.47,深基坑,5.3,1,0,0.91,0.66,2,0.78,无风险
0.62,0.61,否,0.81,0.85,36.14,中级,无,无,14.25,21.06,0.5,是,是,0.27,配电箱,31.94,0.74,0.49,0.8,0.21,6,0.89,高风险
0.65,0.19,否,0.64,0.9,2.72,高级,无,1次,18.02,21.38,0.42,是,是,0.86,车辆,16.69,0.42,0.43,0.64,0.59,5,0.67,高风险
0.11,0.18,否,0.75,0.63,3.63,初级,无,≥2次,58.96,43.37,0.45,是,是,0.51,塔吊,47.36,0.53,0.12,0.68,0.56,1,0.37,极高风险
0.35,0.61,否,0.46,0.77,6.53,中级,1次,无,27.05,57.23,0.38,是,是,0.84,高支模,3.17,0.76,0,0.75,0.53,5,0.43,高风险
0.68,0.16,否,0.57,0.92,20.84,高级,1次,1次,13.46,24.47,0.3,是,是,0.95,高支模,8.44,0.64,0.31,0.48,0.94,1,0.6,无风险
0.38,0.14,否,0.62,0.9,16.23,中级,无,≥2次,9.28,9.46,0.61,是,是,0.74,深基坑,23.19,0.81,0.48,0.84,0.68,2,0.66,高风险
0.74,0.75,否,0.67,0.79,2.13,中级,无,1次,26.47,13.99,0.34,是,是,0.91,深基坑,21.45,0.64,0.06,0.79,0.75,3,0.88,低风险
0.85,0.28,否,0.85,0.69,1.88,高级,无,1次,8.92,25.94,0.47,是,是,0.84,深基坑,25.9,0.83,0.17,0.93,0.97,1,0.68,无风险
0.75,0.27,否,0.62,0.68,8.28,高级,无,1次,26.7,48.66,0.9,是,是,0.79,深基坑,1.88,0.28,0.3,0.83,0.39,1,0.42,高风险
0.63,0.31,否,0.61,0.67,6.95,中级,1次,1次,22.63,31.47,0.09,是,是,0.96,车辆,16.18,1,0.23,0.76,0.44,2,0.83,中风险
0.7,0.49,否,0.76,0.73,12.13,初级,无,1次,11.18,63.19,0.31,是,是,0.24,高支模,10,1,0,0.59,0.7,1,0.51,高风险
0.58,0.44,是,0.68,0.77,2.35,中级,≥2次,无,10.23,41.62,0.34,是,是,0.88,车辆,0.76,0.68,0.08,0.71,0.81,4,0.51,极高风险
0.52,0.43,否,0.6,0.79,9.38,初级,无,≥2次,31.41,35.23,0.32,是,是,0.68,深基坑,7.3,0.54,0.6,0.56,0.86,1,0.69,极高风险
0.63,0.19,否,0.51,0.82,5.05,高级,无,1次,40.3,47.53,0.1,是,是,0.95,配电箱,1.98,1,0.1,0.49,0.61,3,0.38,无风险
0.86,0.51,否,0.57,0.88,2.53,高级,无,无,22.62,83.49,0.02,是,是,0.96,配电箱,14.38,0.86,0.72,0.98,0.86,1,0.14,低风险
0.29,0.18,否,0.86,0.8,0.62,中级,无,无,26.32,19.06,0.14,是,是,0.24,深基坑,14.57,1,0.1,0.95,0.85,1,0.86,无风险
0.78,0.75,否,0.66,0.73,0.79,中级,无,无,50.47,41.96,0.39,是,是,0.77,深基坑,22.28,0.76,0.29,0.76,0.55,1,0.15,高风险
0.64,0.19,否,0.83,0.91,31.13,高级,无,无,12.1,50.37,0.43,是,是,0.97,车辆,1.8,0.45,0.14,0.71,0.68,5,0.35,无风险
0.79,0.17,否,0.61,0.91,1.91,中级,无,1次,45.6,13.59,0.16,是,是,0.33,塔吊,12.76,0.79,0.34,0.91,0.76,1,0.53,低风险
0.79,0.14,否,0.89,0.91,2.76,中级,无,无,41.03,39.16,0.16,是,是,0.56,配电箱,3.63,1,0,0.56,0.07,3,0.3,低风险
0.92,0.77,是,0.7,0.86,3.1,初级,无,1次,9.6,17.22,0.47,是,是,0.76,塔吊,3.92,1,0.04,0.69,0.64,4,0.64,极高风险
0.43,0.37,否,0.77,0.6,5.8,初级,无,无,32.84,18.46,0.4,是,是,0.84,配电箱,23.84,0.86,0.44,0.89,0.77,5,0.87,高风险
0.82,0.71,否,0.75,0.79,6.14,中级,无,1次,70.65,35.59,0.03,是,是,0.78,配电箱,0.01,0.38,0.17,0.67,0.75,2,0.63,无风险
0.67,0.81,否,0.6,0.77,2.36,中级,无,无,25.67,46.78,0.3,是,是,0.54,高支模,35.27,0.77,0.24,0.92,0.64,7,0.4,极高风险
0.79,0.43,否,0.93,0.93,8.5,初级,无,无,27.65,14.38,0.64,是,是,0.86,塔吊,15.76,0.61,0.51,0.73,0.44,3,0.49,中风险
0.51,0.24,否,0.64,0.87,2.73,中级,无,≥2次,15.16,49.17,0.05,是,是,0.49,深基坑,15.7,0.85,0.06,0.92,0.69,4,0.34,高风险
0.4,0.47,否,0.72,0.96,1.13,中级,无,无,14.79,18.15,0.67,是,否,0.69,高支模,2.84,1,0.3,0.79,0.79,1,0.71,高风险
0.62,0.46,否,0.72,0.55,1.03,无证,无,无,13.92,9.93,0.3,是,是,0.48,深基坑,0.48,1,0,0.61,0.47,1,0.08,极高风险
0.64,0.14,否,0.87,0.89,8.09,初级,1次,无,11.04,9.27,0.1,是,是,0.36,深基坑,2.22,0.83,0.72,0.77,0.36,2,0.36,中风险
0.81,0.2,否,0.69,0.77,16.89,中级,1次,无,13.42,15.53,0.28,是,是,0.78,配电箱,3.47,0.9,0.81,0.81,0.28,1,0.66,低风险
0.64,0.54,否,0.64,0.89,0.43,初级,无,1次,18.31,12.04,0.1,是,是,0.78,配电箱,9.31,0.33,0.76,0.73,0.11,2,0.48,极高风险
0.63,0.29,否,0.75,0.7,3.25,高级,无,无,12.79,31.58,0.19,是,是,0.34,高支模,77.87,0.78,0.06,0.78,0.81,3,0.39,中风险
0.78,0.7,否,0.75,0.78,3.7,中级,无,1次,12.27,13.1,0.2,否,是,0.89,高支模,0.27,0.74,0,0.77,0.74,3,0.65,高风险
0.38,0.22,否,0.6,0.73,2.31,中级,无,无,16.73,18.95,0.28,是,否,0.65,高支模,23.3,1,0,0.83,0.64,1,0.84,高风险
0.91,0.82,否,0.77,0.77,33.58,初级,无,1次,8.69,28.89,0,是,是,0.81,车辆,53.59,0.85,0.21,0.73,0.82,9,0.33,极高风险
0.37,0.22,否,0.62,0.78,7.88,中级,无,1次,23.08,42.35,0.31,是,是,0.17,塔吊,26.23,0.62,0.14,0.7,0.36,1,0.15,极高风险
0.73,0.56,否,0.62,0.68,2.06,高级,无,无,14.45,43.96,0.02,是,是,0.31,高支模,0.78,0.72,0.3,0.91,0.82,3,0.57,低风险
0.77,0.13,否,0.74,0.68,7.46,初级,无,无,15.83,12.03,0.58,是,是,0.06,塔吊,10.9,0.41,0.27,0.72,0.3,1,0.68,高风险
0.18,0.39,否,0.58,0.76,19.12,中级,无,1次,8.08,64.28,0.24,是,是,0.5,深基坑,1.51,0.25,0.24,0.83,0.29,1,0.58,极高风险
0.78,0.37,否,0.78,0.9,11.79,中级,无,无,52.44,28.38,0.08,是,是,0.75,配电箱,7.48,1,0.73,0.91,0.39,2,0.37,低风险
0.46,0.12,否,0.7,0.8,1.17,中级,无,1次,16.58,15.46,0.69,是,是,0.53,塔吊,14.44,1,0.18,0.74,0.33,3,0.82,中风险
0.86,0.29,否,0.68,0.76,14.14,初级,1次,无,19.2,44.84,0.07,是,是,0.37,车辆,15.71,0.42,0.45,0.75,0.79,0,0.84,高风险
0.61,0.13,否,0.76,0.61,1.27,中级,无,无,25.65,41.22,0.04,是,是,0.22,深基坑,3.08,0.52,0.55,0.83,0.3,3,0.83,中风险
0.83,0.76,否,0.8,0.7,16.28,中级,无,≥2次,30.06,19.7,0.03,是,是,0.44,高支模,18.93,0.69,0,0.84,0.81,9,0.73,高风险
0.88,0.22,否,0.74,0.87,12.67,中级,1次,1次,15.03,11.26,0.19,否,是,0.85,高支模,13.04,1,0.2,0.87,0.97,4,0.92,高风险
